Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_3,2898,949.8511313203227,224.600666511585,170213.0629089377,1.232003925894558,131.4406606605338,2.1718960542950403,948.76979194633,223.69997996237248,17036.41708385111,0.5980130141940416,136.81022309921983,0.8908467424143424,No
simulated_im_10_index_11,8463,559.6590315162196,915.0845724080903,169716.72776623516,1.816563425297379,87.44175543297303,2.1987951406936372,558.6876223054616,915.0964266734929,16862.597678433383,1.5894001344603732,84.85827369782271,2.0573794816937614,No
simulated_im_10_index_5,4330,890.4171589170503,345.44553576041966,233929.85345114133,1.7055228035563708,84.32320769931977,0.6290278675322308,890.4406967208255,344.44468079782956,16946.680026406415,1.688484496794526,82.9872249383303,0.7280369389780021,Yes
simulated_im_10_index_7,5973,1010.2406051361648,674.6592189732418,175668.49747108496,1.527719009136017,122.41436061157344,1.9132703263267965,1010.038037220537,673.830135930592,17142.33885445323,1.5366796942949164,128.19570951852853,1.2460563913203149,No
simulated_im_10_index_5,4434,979.596745519698,404.78753737078705,164177.0781391049,4.138109882765139,17.78114996951107,2.55541857201966,978.5903526104082,403.7731530597771,17078.55165346284,4.000267643147617,17.685121692675583,2.527023006255735,Yes
simulated_im_10_index_7,5750,830.2865994460718,105.14052415580198,162641.64868803966,4.845326561899796,110.93232361450913,2.6792296776509907,830.499401632319,104.88251141185604,16801.944267583393,4.857397972414542,110.05640389551769,2.7030818582163865,Yes
simulated_im_10_index_10,7637,500.16851660711444,615.3528722122729,246967.46563522762,4.380583617515345,114.87710139978265,0.472375330838794,500.1511222121973,615.3425678819085,17291.84845154258,4.660708487911098,116.73574744445864,0.46780891997198376,No
simulated_im_10_index_0,412,739.984057427144,104.71271510702472,174793.61593701888,1.311363089966513,131.96378480730618,1.9508177898227037,738.9929416101196,103.73333171137546,16812.772719872115,1.4593185574768583,127.84436877120226,1.9655215814339586,Yes
simulated_im_10_index_12,9576,890.3040624425494,644.9403770558355,189661.23455753594,1.1832352320949346,88.22264673699681,1.4418960637636486,890.4720777320517,643.6789375178095,17014.62747926378,1.4032021353970714,60.597339557464636,2.309525061912644,No
simulated_im_10_index_10,7584,469.6331731605418,45.11549278545304,177898.91255616213,2.2033792494424347,171.31090096839654,1.8230388769856645,468.64942196298307,45.132324928788364,17081.146257514203,2.232844135981733,174.85610072041987,1.8266994484059838,Yes
simulated_im_10_index_12,9065,440.4221706847403,614.528945343774,187872.40467813137,3.6716078322127306,143.98167941600656,1.491914265546594,440.4279446334587,613.5342152054873,16848.261143610725,3.617031275633541,144.58836230699296,1.5092449808913273,Yes
simulated_im_10_index_9,7207,770.3129766734222,974.5588454994012,261942.9719247678,2.533844634849698,20.901404617762253,0.3165529337240068,769.3425517437881,973.5507921000045,16886.965765684727,2.4588727185797055,20.97754352242729,0.3076015593893486,Yes
